date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:10:56	111490/111490	---M--	200	added ('OK')	image/webp	etag:%221b382-66f663b3-fb536d9e22dd5f43;;;%22	https://www.peintre47.fr/wp-content/uploads/2024/09/peintre-47-enlevement-tapisserie-realisation-peinture-495x400.webp	./website_downloaded/www.peintre47.fr/wp-content/uploads/2024/09/peintre-47-enlevement-tapisserie-realisation-peinture-495x400.webp	(from https://www.peintre47.fr/)
19:10:56	33430/33430	---M--	200	added ('OK')	image/jpeg	etag:%228296-6658c1f3-302a9507eb1bc8fe;;;%22	https://www.peintre47.fr/wp-content/uploads/2024/04/IMG_71441-peintre-47-webp.jpg	./website_downloaded/www.peintre47.fr/wp-content/uploads/2024/04/IMG_71441-peintre-47-webp.jpg	(from https://www.peintre47.fr/)
19:10:57	182120/182120	---M--	200	added ('OK')	image/webp	etag:%222c768-6658c1f3-3d8761b7d0fdc7c0;;;%22	https://www.peintre47.fr/wp-content/uploads/2023/12/IMG_5330-495x400.webp	./website_downloaded/www.peintre47.fr/wp-content/uploads/2023/12/IMG_5330-495x400.webp	(from https://www.peintre47.fr/)
19:10:57	19095/19095	---M--	200	added ('OK')	image/jpeg	etag:%224a97-6658c1f2-56c9d19bc38bda19;;;%22	https://www.peintre47.fr/wp-content/uploads/2022/11/peinture-interieure-timy-oriez.jpg	./website_downloaded/www.peintre47.fr/wp-content/uploads/2022/11/peinture-interieure-timy-oriez.jpg	(from https://www.peintre47.fr/)
19:10:57	19609/19609	---M--	200	added ('OK')	image/jpeg	etag:%224c99-6658c1f2-a0f9a3efea6191c;;;%22	https://www.peintre47.fr/wp-content/uploads/2022/11/peinture-exterieure-facade-marmande-agen-peinture-oriez.jpg	./website_downloaded/www.peintre47.fr/wp-content/uploads/2022/11/peinture-exterieure-facade-marmande-agen-peinture-oriez.jpg	(from https://www.peintre47.fr/)
19:10:57	17832/17832	---M--	200	added ('OK')	image/jpeg	etag:%2245a8-6658c1f2-7710bd822af92f37;;;%22	https://www.peintre47.fr/wp-content/uploads/2022/11/papier-peint-toile-de-verre-marmande-agen-artisan.jpg	./website_downloaded/www.peintre47.fr/wp-content/uploads/2022/11/papier-peint-toile-de-verre-marmande-agen-artisan.jpg	(from https://www.peintre47.fr/)
19:10:57	317152/317152	---M--	200	added ('OK')	image/webp	etag:%224d6e0-669838a9-4c2fa6d82b8d3fb1;;;%22	https://www.peintre47.fr/wp-content/uploads/2024/07/nettoyage-toiture-et-facade-47-tonneins-705x470.webp	./website_downloaded/www.peintre47.fr/wp-content/uploads/2024/07/nettoyage-toiture-et-facade-47-tonneins-705x470.webp	(from https://www.peintre47.fr/)
19:10:58	77785/77785	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202024%2018:10:58%20GMT	https://www.peintre47.fr/realisations-entreprise-peinture/	./website_downloaded/www.peintre47.fr/realisations-entreprise-peinture/index.html	(from https://www.peintre47.fr/)
19:10:58	1/1	---M-Z	400	error ('Bad%20Request')	text/html	date:Tue,%2029%20Oct%202024%2018:10:59%20GMT	https://www.peintre47.fr/wp-admin/admin-ajax.php	./website_downloaded/www.peintre47.fr/wp-admin/admin-ajax.php	(from https://www.peintre47.fr/)
19:10:59	109380/109380	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202024%2018:10:59%20GMT	https://www.peintre47.fr/entreprise-peinture-casteljaloux/	./website_downloaded/www.peintre47.fr/entreprise-peinture-casteljaloux/index.html	(from https://www.peintre47.fr/)
19:10:59	18833/18833	---M-Z	200	added ('OK')	application/x-javascript	etag:%224991-66734d1a-8056c63136a90362;gz%22	https://www.peintre47.fr/wp-includes/js/underscore.min.js?ver=1.13.4	./website_downloaded/www.peintre47.fr/wp-includes/js/underscore.mind584.js	(from https://www.peintre47.fr/)
19:10:59	109334/109334	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202024%2018:10:59%20GMT	https://www.peintre47.fr/entreprise-peinture-batiment-tonneins/	./website_downloaded/www.peintre47.fr/entreprise-peinture-batiment-tonneins/index.html	(from https://www.peintre47.fr/)
19:10:59	109336/109336	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202024%2018:10:59%20GMT	https://www.peintre47.fr/entreprise-peinture-batiment-marmande/	./website_downloaded/www.peintre47.fr/entreprise-peinture-batiment-marmande/index.html	(from https://www.peintre47.fr/)
19:11:00	109216/109216	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202024%2018:11:00%20GMT	https://www.peintre47.fr/artisan-peintre-agen/	./website_downloaded/www.peintre47.fr/artisan-peintre-agen/index.html	(from https://www.peintre47.fr/)
19:11:00	109499/109499	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202024%2018:10:59%20GMT	https://www.peintre47.fr/entreprise-de-peinture-villeneuve-sur-lot/	./website_downloaded/www.peintre47.fr/entreprise-de-peinture-villeneuve-sur-lot/index.html	(from https://www.peintre47.fr/)
19:11:00	158005/158005	---M-Z	200	added ('OK')	application/x-javascript	etag:%2226935-66734d1a-8b21fc1b5eecf4bf;gz%22	https://www.peintre47.fr/wp-includes/js/mediaelement/mediaelement-and-player.min.js?ver=4.2.17	./website_downloaded/www.peintre47.fr/wp-includes/js/mediaelement/mediaelement-and-player.min1f61.js	(from https://www.peintre47.fr/)
19:11:00	90255/90255	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202024%2018:11:00%20GMT	https://www.peintre47.fr/avis-client/	./website_downloaded/www.peintre47.fr/avis-client/index.html	(from https://www.peintre47.fr/)
19:11:00	1191/1191	---M-Z	200	added ('OK')	application/x-javascript	etag:%224a7-66734d1a-2327f4559301ff6b;gz%22	https://www.peintre47.fr/wp-includes/js/mediaelement/mediaelement-migrate.min.js?ver=6.6.2	./website_downloaded/www.peintre47.fr/wp-includes/js/mediaelement/mediaelement-migrate.min109c.js	(from https://www.peintre47.fr/)
19:11:00	1107/1107	---M-Z	200	added ('OK')	application/x-javascript	etag:%22453-66734d1a-a94eb6014efce18d;gz%22	https://www.peintre47.fr/wp-includes/js/mediaelement/wp-mediaelement.min.js?ver=6.6.2	./website_downloaded/www.peintre47.fr/wp-includes/js/mediaelement/wp-mediaelement.min109c.js	(from https://www.peintre47.fr/)
19:11:01	457/457	---M-Z	200	added ('OK')	application/x-javascript	etag:%221c9-66734d1a-c3f9335a2fb218e6;gz%22	https://www.peintre47.fr/wp-includes/js/dist/dom-ready.min.js?ver=f77871ff7694fffea381	./website_downloaded/www.peintre47.fr/wp-includes/js/dist/dom-ready.min5346.js	(from https://www.peintre47.fr/)
19:11:01	4307/4307	---M-Z	200	added ('OK')	application/x-javascript	etag:%2210d3-66734d1a-d2972d63e10750bd;gz%22	https://www.peintre47.fr/wp-includes/js/dist/hooks.min.js?ver=2810c76e705dd1a53b18	./website_downloaded/www.peintre47.fr/wp-includes/js/dist/hooks.min2757.js	(from https://www.peintre47.fr/)
19:11:01	9141/9141	---M-Z	200	added ('OK')	application/x-javascript	etag:%2223b5-66734d1a-7963d7d392118ba2;gz%22	https://www.peintre47.fr/wp-includes/js/dist/i18n.min.js?ver=5e580eb46a90c2b997e6	./website_downloaded/www.peintre47.fr/wp-includes/js/dist/i18n.minc33c.js	(from https://www.peintre47.fr/)
19:11:01	2358/2358	---M-Z	200	added ('OK')	application/x-javascript	etag:%22936-66734d1a-49f53901d96a8284;gz%22	https://www.peintre47.fr/wp-includes/js/dist/a11y.min.js?ver=d90eebea464f6c09bfd5	./website_downloaded/www.peintre47.fr/wp-includes/js/dist/a11y.mine810.js	(from https://www.peintre47.fr/)
19:11:01	17290/17290	---M-Z	200	added ('OK')	application/x-javascript	etag:%22438a-66a3e74a-b064d5550d1f703e;gz%22	https://www.peintre47.fr/wp-content/plugins/gravityforms/assets/js/dist/vendor-theme.min.js?ver=54e7080aa7a02c83aa61fae430b9d869	./website_downloaded/www.peintre47.fr/wp-content/plugins/gravityforms/assets/js/dist/vendor-theme.minca9e.js	(from https://www.peintre47.fr/)
19:11:02	4163/4163	---M-Z	200	added ('OK')	application/x-javascript	etag:%221043-66a3e74a-214ef4861dd02578;gz%22	https://www.peintre47.fr/wp-content/plugins/gravityforms/assets/js/dist/scripts-theme.min.js?ver=bab19fd84843dabc070e73326d787910	./website_downloaded/www.peintre47.fr/wp-content/plugins/gravityforms/assets/js/dist/scripts-theme.min00af.js	(from https://www.peintre47.fr/)
19:11:02	405846/405846	---M-Z	200	added ('OK')	application/x-javascript	etag:%2263156-6658c1f4-3305a5dea5027967;gz%22	https://www.peintre47.fr/wp-content/themes/enfold/config-lottie-animations/assets/lottie-player/dotlottie-player.js?ver=5.6.6	./website_downloaded/www.peintre47.fr/wp-content/themes/enfold/config-lottie-animations/assets/lottie-player/dotlottie-player3f90.js	(from https://www.peintre47.fr/)
19:11:02	468480/468480	---M-Z	200	added ('OK')	application/x-javascript	etag:%2272600-66597519-7849a1806d6d101f;gz%22	https://www.peintre47.fr/wp-content/uploads/dynamic_avia/avia-footer-scripts-4ea5505ca5fa1263398fa7f5389fdb06---665975199c682.js	./website_downloaded/www.peintre47.fr/wp-content/uploads/dynamic_avia/avia-footer-scripts-4ea5505ca5fa1263398fa7f5389fdb06---665975199c682.js	(from https://www.peintre47.fr/)
19:11:02	13296/13296	---M-Z	200	added ('OK')	application/x-javascript	etag:%2233f0-6658c1f4-22c825239b07a5ce;gz%22	https://www.peintre47.fr/wp-content/themes/enfold/framework/js/conditional_load/avia_google_maps_api.js	./website_downloaded/www.peintre47.fr/wp-content/themes/enfold/framework/js/conditional_load/avia_google_maps_api.js	(from https://www.peintre47.fr/)
19:11:03	78910/78910	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202024%2018:11:03%20GMT	https://www.peintre47.fr/peinture-exterieure/	./website_downloaded/www.peintre47.fr/peinture-exterieure/index.html	(from https://www.peintre47.fr/)
19:11:03	71498/71498	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2029%20Oct%202024%2018:11:03%20GMT	https://www.peintre47.fr/wp-content/plugins/ninja-google-review/assets/frontend/assets/frontend/img/facebook-letter-logo.svg	./website_downloaded/www.peintre47.fr/wp-content/plugins/ninja-google-review/assets/frontend/assets/frontend/img/facebook-letter-logo.svg	(from https://www.peintre47.fr/wp-content/plugins/ninja-google-review/assets/frontend/css/google-reviews.css?ver=6.6.2)
19:11:03	79165/79165	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202024%2018:11:03%20GMT	https://www.peintre47.fr/peinture-interieure/	./website_downloaded/www.peintre47.fr/peinture-interieure/index.html	(from https://www.peintre47.fr/)
19:11:03	78753/78753	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202024%2018:11:03%20GMT	https://www.peintre47.fr/revetements-muraux/	./website_downloaded/www.peintre47.fr/revetements-muraux/index.html	(from https://www.peintre47.fr/)
19:11:04	80506/80506	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202024%2018:11:03%20GMT	https://www.peintre47.fr/nettoyage-de-toiture-et-facade/	./website_downloaded/www.peintre47.fr/nettoyage-de-toiture-et-facade/index.html	(from https://www.peintre47.fr/)
19:11:04	71493/71493	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2029%20Oct%202024%2018:11:04%20GMT	https://www.peintre47.fr/wp-content/plugins/ninja-google-review/assets/frontend/assets/frontend/img/spinner-of-dots.svg	./website_downloaded/www.peintre47.fr/wp-content/plugins/ninja-google-review/assets/frontend/assets/frontend/img/spinner-of-dots.svg	(from https://www.peintre47.fr/wp-content/plugins/ninja-google-review/assets/frontend/css/google-reviews.css?ver=6.6.2)
19:11:04	48293/48293	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2029%20Oct%202024%2018:11:04%20GMT	https://www.peintre47.fr/devis-contact/	./website_downloaded/www.peintre47.fr/devis-contact/index.html	(from https://www.peintre47.fr/)
19:11:04	1906/1906	---M-Z	200	added ('OK')	image/svg+xml	etag:%22772-6658c1f0-653b78c49c097ca2;gz%22	https://www.peintre47.fr/wp-content/plugins/ninja-google-review/assets/frontend/img/Google_2015_logo.svg	./website_downloaded/www.peintre47.fr/wp-content/plugins/ninja-google-review/assets/frontend/img/Google_2015_logo.svg	(from https://www.peintre47.fr/wp-content/plugins/ninja-google-review/assets/frontend/css/google-reviews.css?ver=6.6.2)
19:11:04	832/832	---M-Z	200	added ('OK')	image/svg+xml	etag:%22340-6658c1f0-229b97966a52895;gz%22	https://www.peintre47.fr/wp-content/plugins/ninja-google-review/assets/frontend/img/rate-star-button.svg	./website_downloaded/www.peintre47.fr/wp-content/plugins/ninja-google-review/assets/frontend/img/rate-star-button.svg	(from https://www.peintre47.fr/wp-content/plugins/ninja-google-review/assets/frontend/css/google-reviews.css?ver=6.6.2)
19:11:04	832/832	---M-Z	200	added ('OK')	image/svg+xml	etag:%22340-6658c1f0-b09897c73ccb1964;gz%22	https://www.peintre47.fr/wp-content/plugins/ninja-google-review/assets/frontend/img/rate-star-button-gray.svg	./website_downloaded/www.peintre47.fr/wp-content/plugins/ninja-google-review/assets/frontend/img/rate-star-button-gray.svg	(from https://www.peintre47.fr/wp-content/plugins/ninja-google-review/assets/frontend/css/google-reviews.css?ver=6.6.2)
19:11:05	440/440	---M-Z	200	added ('OK')	image/svg+xml	etag:%221b8-6658c1f0-81a9147266dd36a9;gz%22	https://www.peintre47.fr/wp-content/plugins/ninja-google-review/assets/frontend/img/left-arrow.svg	./website_downloaded/www.peintre47.fr/wp-content/plugins/ninja-google-review/assets/frontend/img/left-arrow.svg	(from https://www.peintre47.fr/wp-content/plugins/ninja-google-review/assets/frontend/css/google-reviews.css?ver=6.6.2)
19:11:05	453/453	---M-Z	200	added ('OK')	image/svg+xml	etag:%221c5-6658c1f0-9d5a64bef947764b;gz%22	https://www.peintre47.fr/wp-content/plugins/ninja-google-review/assets/frontend/img/right-arrow.svg	./website_downloaded/www.peintre47.fr/wp-content/plugins/ninja-google-review/assets/frontend/img/right-arrow.svg	(from https://www.peintre47.fr/wp-content/plugins/ninja-google-review/assets/frontend/css/google-reviews.css?ver=6.6.2)
19:11:05	4598/4598	---M-Z	200	added ('OK')	image/svg+xml	etag:%2211f6-66734d1a-8bcdba69c2dd9ed6;gz%22	https://www.peintre47.fr/wp-includes/js/mediaelement/mejs-controls.svg	./website_downloaded/www.peintre47.fr/wp-includes/js/mediaelement/mejs-controls.svg	(from https://www.peintre47.fr/wp-includes/js/mediaelement/mediaelementplayer-legacy.min.css?ver=4.2.17)
19:11:07	96341/96341	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202024%2018:11:06%20GMT	https://www.peintre47.fr/2024/04/09/travaux-de-peinture-de-murs-interieurs/	./website_downloaded/www.peintre47.fr/2024/04/09/travaux-de-peinture-de-murs-interieurs/index.html	(from https://www.peintre47.fr/)
19:11:07	82836/82836	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202024%2018:11:06%20GMT	https://www.peintre47.fr/2024/09/27/enlevement-ancienne-tapisserie-et-realisation-peinture/	./website_downloaded/www.peintre47.fr/2024/09/27/enlevement-ancienne-tapisserie-et-realisation-peinture/index.html	(from https://www.peintre47.fr/)
19:11:08	75868/75868	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202024%2018:11:06%20GMT	https://www.peintre47.fr/mentions-legales/	./website_downloaded/www.peintre47.fr/mentions-legales/index.html	(from https://www.peintre47.fr/)
19:11:08	92447/92447	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202024%2018:11:06%20GMT	https://www.peintre47.fr/2023/12/08/restauration-de-volets-en-bois/	./website_downloaded/www.peintre47.fr/2023/12/08/restauration-de-volets-en-bois/index.html	(from https://www.peintre47.fr/)
19:11:08	12707/12707	---M-Z	200	added ('OK')	image/svg+xml	etag:%2231a3-66a3e74a-683f0c21c2ecfa70;gz%22	https://www.peintre47.fr/wp-content/plugins/gravityforms/images/gf-creditcards.svg	./website_downloaded/www.peintre47.fr/wp-content/plugins/gravityforms/images/gf-creditcards.svg	(from https://www.peintre47.fr/wp-content/plugins/gravityforms/legacy/css/formsmain.min.css?ver=2.8.14)
19:11:08	0/0	---M--	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202024%2018:11:08%20GMT	https://www.peintre47.fr/wp-content/themes/enfold/	./website_downloaded/www.peintre47.fr/wp-content/themes/enfold/index.html	(from https://www.peintre47.fr/)
19:11:08	787/787	---M--	403	error ('Forbidden')	text/html	date:Tue,%2029%20Oct%202024%2018:11:07%20GMT	https://www.peintre47.fr/wp-content/themes/enfold/framework/	./website_downloaded/www.peintre47.fr/wp-content/themes/enfold/framework/index.html	(from https://www.peintre47.fr/)
19:11:08	281/281	---M--	200	added ('OK')	image/svg+xml	etag:%22119-66a3e74a-6e64b2e8da254e2f;;;%22	https://www.peintre47.fr/wp-content/plugins/gravityforms/images/gf-creditcards-check.svg	./website_downloaded/www.peintre47.fr/wp-content/plugins/gravityforms/images/gf-creditcards-check.svg	(from https://www.peintre47.fr/wp-content/plugins/gravityforms/legacy/css/formsmain.min.css?ver=2.8.14)
19:11:08	538/538	---M--	200	added ('OK')	image/png	etag:%2221a-66a3e74a-60f44ebe8486d6c9;;;%22	https://www.peintre47.fr/wp-content/plugins/gravityforms/legacy/css/chosen-sprite.png	./website_downloaded/www.peintre47.fr/wp-content/plugins/gravityforms/legacy/css/chosen-sprite.png	(from https://www.peintre47.fr/wp-content/plugins/gravityforms/legacy/css/formsmain.min.css?ver=2.8.14)
19:11:08	738/738	---M--	200	added ('OK')	image/png	etag:%222e2-66a3e74a-275fe461a80aefa6;;;%22	https://www.peintre47.fr/wp-content/plugins/gravityforms/legacy/css/chosen-sprite@2x.png	./website_downloaded/www.peintre47.fr/wp-content/plugins/gravityforms/legacy/css/chosen-sprite@2x.png	(from https://www.peintre47.fr/wp-content/plugins/gravityforms/legacy/css/formsmain.min.css?ver=2.8.14)
19:11:09	2093/2093	---M--	200	added ('OK')	image/gif	etag:%2282d-6658c1f4-a7618322ba879faa;;;%22	https://www.peintre47.fr/wp-content/themes/enfold/images/layout/loading.gif	./website_downloaded/www.peintre47.fr/wp-content/themes/enfold/images/layout/loading.gif	(from https://www.peintre47.fr/wp-content/uploads/dynamic_avia/avia-merged-styles-e70f54bcde78a664c74af56dc81a5230---665975193a1e7.css)
19:11:10	6363/6363	---M-Z	200	added ('OK')	application/json	date:Tue,%2029%20Oct%202024%2018:11:10%20GMT	https://www.peintre47.fr/wp-json/wp/v2/pages/542	./website_downloaded/www.peintre47.fr/wp-json/wp/v2/pages/542.json	(from https://www.peintre47.fr/realisations-entreprise-peinture/)
19:11:10	2117/2117	---M-Z	200	added ('OK')	application/json	date:Tue,%2029%20Oct%202024%2018:11:10%20GMT	https://www.peintre47.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.peintre47.fr%2Frealisations-entreprise-peinture%2F	./website_downloaded/www.peintre47.fr/wp-json/oembed/1.0/embed14e1.json	(from https://www.peintre47.fr/realisations-entreprise-peinture/)
19:11:10	2258/2258	---M-Z	200	added ('OK')	text/xml	date:Tue,%2029%20Oct%202024%2018:11:10%20GMT	https://www.peintre47.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.peintre47.fr%2Frealisations-entreprise-peinture%2F&format=xml	./website_downloaded/www.peintre47.fr/wp-json/oembed/1.0/embed17f2	(from https://www.peintre47.fr/realisations-entreprise-peinture/)
19:11:10	20566/20566	---M--	200	added ('OK')	image/webp	etag:%225056-66f663aa-eccb3be7a8ca86a9;;;%22	https://www.peintre47.fr/wp-content/uploads/2024/09/peintre-47-enlevement-tapisserie-realisation-peinture.webp	./website_downloaded/www.peintre47.fr/wp-content/uploads/2024/09/peintre-47-enlevement-tapisserie-realisation-peinture.webp	(from https://www.peintre47.fr/realisations-entreprise-peinture/)
19:11:11	136578/136578	---M--	200	added ('OK')	image/webp	etag:%2221582-6658c1f3-52a0a6a21db084c6;;;%22	https://www.peintre47.fr/wp-content/uploads/2023/12/IMG_5330.webp	./website_downloaded/www.peintre47.fr/wp-content/uploads/2023/12/IMG_5330.webp	(from https://www.peintre47.fr/realisations-entreprise-peinture/)
19:11:11	1822/1822	---M-Z	200	added ('OK')	text/css	etag:%2271e-666429b1-faf93e20bcc43064;gz%22	https://www.peintre47.fr/wp-content/uploads/dynamic_avia/avia_posts_css/post-466.css?ver=ver-1717840305	./website_downloaded/www.peintre47.fr/wp-content/uploads/dynamic_avia/avia_posts_css/post-466685e.css	(from https://www.peintre47.fr/entreprise-peinture-batiment-tonneins/)
19:11:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Oct%202024%2018:11:11%20GMT	https://www.peintre47.fr/?p=542	./website_downloaded/www.peintre47.fr/index0d79.html	(from https://www.peintre47.fr/realisations-entreprise-peinture/)
19:11:11	43126/43126	---MCZ	200	added ('OK')	application/json	date:Tue,%2029%20Oct%202024%2018:11:11%20GMT	https://www.peintre47.fr/wp-json/wp/v2/pages/466	./website_downloaded/www.peintre47.fr/wp-json/wp/v2/pages/466.json	(from https://www.peintre47.fr/entreprise-peinture-batiment-tonneins/)
19:11:11	2145/2145	---M-Z	200	added ('OK')	application/json	date:Tue,%2029%20Oct%202024%2018:11:12%20GMT	https://www.peintre47.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.peintre47.fr%2Fentreprise-peinture-batiment-tonneins%2F	./website_downloaded/www.peintre47.fr/wp-json/oembed/1.0/embedc251.json	(from https://www.peintre47.fr/entreprise-peinture-batiment-tonneins/)
19:11:12	2286/2286	---M-Z	200	added ('OK')	text/xml	date:Tue,%2029%20Oct%202024%2018:11:12%20GMT	https://www.peintre47.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.peintre47.fr%2Fentreprise-peinture-batiment-tonneins%2F&format=xml	./website_downloaded/www.peintre47.fr/wp-json/oembed/1.0/embedab0a	(from https://www.peintre47.fr/entreprise-peinture-batiment-tonneins/)
19:11:12	1828/1828	---M-Z	200	added ('OK')	text/css	etag:%22724-666cd4b2-d8e19f27d42b51d9;gz%22	https://www.peintre47.fr/wp-content/uploads/dynamic_avia/avia_posts_css/post-468.css?ver=ver-1718408370	./website_downloaded/www.peintre47.fr/wp-content/uploads/dynamic_avia/avia_posts_css/post-468957e.css	(from https://www.peintre47.fr/entreprise-peinture-batiment-marmande/)
19:11:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Oct%202024%2018:11:12%20GMT	https://www.peintre47.fr/?p=466	./website_downloaded/www.peintre47.fr/index2905.html	(from https://www.peintre47.fr/entreprise-peinture-batiment-tonneins/)
19:11:12	43074/43074	---MCZ	200	added ('OK')	application/json	date:Tue,%2029%20Oct%202024%2018:11:13%20GMT	https://www.peintre47.fr/wp-json/wp/v2/pages/468	./website_downloaded/www.peintre47.fr/wp-json/wp/v2/pages/468.json	(from https://www.peintre47.fr/entreprise-peinture-batiment-marmande/)
19:11:13	2145/2145	---M-Z	200	added ('OK')	application/json	date:Tue,%2029%20Oct%202024%2018:11:13%20GMT	https://www.peintre47.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.peintre47.fr%2Fentreprise-peinture-batiment-marmande%2F	./website_downloaded/www.peintre47.fr/wp-json/oembed/1.0/embedcff2.json	(from https://www.peintre47.fr/entreprise-peinture-batiment-marmande/)
19:11:13	2286/2286	---M-Z	200	added ('OK')	text/xml	date:Tue,%2029%20Oct%202024%2018:11:13%20GMT	https://www.peintre47.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.peintre47.fr%2Fentreprise-peinture-batiment-marmande%2F&format=xml	./website_downloaded/www.peintre47.fr/wp-json/oembed/1.0/embed8173	(from https://www.peintre47.fr/entreprise-peinture-batiment-marmande/)
19:11:13	1813/1813	---M-Z	200	added ('OK')	text/css	etag:%22715-66736281-b1116ef3e9a8505;gz%22	https://www.peintre47.fr/wp-content/uploads/dynamic_avia/avia_posts_css/post-472.css?ver=ver-1718837889	./website_downloaded/www.peintre47.fr/wp-content/uploads/dynamic_avia/avia_posts_css/post-472b8aa.css	(from https://www.peintre47.fr/entreprise-peinture-casteljaloux/)
19:11:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Oct%202024%2018:11:13%20GMT	https://www.peintre47.fr/?p=468	./website_downloaded/www.peintre47.fr/index4c66.html	(from https://www.peintre47.fr/entreprise-peinture-batiment-marmande/)
19:11:13	43151/43151	---MCZ	200	added ('OK')	application/json	date:Tue,%2029%20Oct%202024%2018:11:14%20GMT	https://www.peintre47.fr/wp-json/wp/v2/pages/472	./website_downloaded/www.peintre47.fr/wp-json/wp/v2/pages/472.json	(from https://www.peintre47.fr/entreprise-peinture-casteljaloux/)
19:11:14	2147/2147	---M-Z	200	added ('OK')	application/json	date:Tue,%2029%20Oct%202024%2018:11:14%20GMT	https://www.peintre47.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.peintre47.fr%2Fentreprise-peinture-casteljaloux%2F	./website_downloaded/www.peintre47.fr/wp-json/oembed/1.0/embedeb1e.json	(from https://www.peintre47.fr/entreprise-peinture-casteljaloux/)
19:11:14	2288/2288	---M-Z	200	added ('OK')	text/xml	date:Tue,%2029%20Oct%202024%2018:11:14%20GMT	https://www.peintre47.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.peintre47.fr%2Fentreprise-peinture-casteljaloux%2F&format=xml	./website_downloaded/www.peintre47.fr/wp-json/oembed/1.0/embedb33f	(from https://www.peintre47.fr/entreprise-peinture-casteljaloux/)
19:11:14	1822/1822	---M-Z	200	added ('OK')	text/css	etag:%2271e-66736283-e505a428f9fd100d;gz%22	https://www.peintre47.fr/wp-content/uploads/dynamic_avia/avia_posts_css/post-470.css?ver=ver-1718837891	./website_downloaded/www.peintre47.fr/wp-content/uploads/dynamic_avia/avia_posts_css/post-470075b.css	(from https://www.peintre47.fr/entreprise-de-peinture-villeneuve-sur-lot/)
19:11:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Oct%202024%2018:11:14%20GMT	https://www.peintre47.fr/?p=472	./website_downloaded/www.peintre47.fr/index8c8c.html	(from https://www.peintre47.fr/entreprise-peinture-casteljaloux/)
19:11:15	43162/43162	---MCZ	200	added ('OK')	application/json	date:Tue,%2029%20Oct%202024%2018:11:15%20GMT	https://www.peintre47.fr/wp-json/wp/v2/pages/470	./website_downloaded/www.peintre47.fr/wp-json/wp/v2/pages/470.json	(from https://www.peintre47.fr/entreprise-de-peinture-villeneuve-sur-lot/)
19:11:15	2183/2183	---M-Z	200	added ('OK')	application/json	date:Tue,%2029%20Oct%202024%2018:11:15%20GMT	https://www.peintre47.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.peintre47.fr%2Fentreprise-de-peinture-villeneuve-sur-lot%2F	./website_downloaded/www.peintre47.fr/wp-json/oembed/1.0/embed085d.json	(from https://www.peintre47.fr/entreprise-de-peinture-villeneuve-sur-lot/)
19:11:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Oct%202024%2018:11:16%20GMT	https://www.peintre47.fr/?p=470	./website_downloaded/www.peintre47.fr/index1beb.html	(from https://www.peintre47.fr/entreprise-de-peinture-villeneuve-sur-lot/)
